"divergence_threshold" "lambda" "omega" "sigma_squared_bs" "sigma_squared_t" "dispersal" "seed" "start_time" "model" "initial_abundance" "grid_cell_distance" "max_species" "ancestor_number" "inflexion" "decay" "aridity_cost" "K" "psi" "running_time_step" "n_total_diversity" "n_extant_diversity" "n_extinct_diversity" "turnover" "richness_mean" "richness_max" "richness_median" "richness_sd" "richness_skewness" "richness_kurtosis" "richness_lat_cor" "richness_temp0mya_cor" "richness_temp10mya_cor" "richness_temp20mya_cor" "richness_temp30mya_cor" "richness_temp40mya_cor" "richness_temp50mya_cor" "richness_temp60mya_cor" "temp_mean" "temp_sd" "temp_skewness" "temp_kurtosis" "temp_trait_mean" "temp_trait_sd" "temp_trait_skewness" "temp_trait_kurtosis" "bs_mean" "bs_sd" "bs_skewness" "bs_kurtosis" "rs_mean" "rs_sd" "rs_skewness" "rs_kurtosis" "bodysize_temp_cor" "bodysize_rangesize_cor" "rangesize_temp_cor" "bodysize_MRDa_cor" "bodysize_MRDn_cor" "bodysize_MRDs_cor" "bodysize_ED_cor" "bodysize_ES_cor" "bodysize_DR_cor" "temp_MRDa_cor" "temp_MRDn_cor" "temp_MRDs_cor" "temp_ED_cor" "temp_ES_cor" "temp_DR_cor" "rangesize_MRDa_cor" "rangesize_MRDn_cor" "rangesize_MRDs_cor" "rangesize_ED_cor" "rangesize_ES_cor" "rangesize_DR_cor" "bodysize_MRDa_cor_p" "bodysize_MRDn_cor_p" "bodysize_MRDs_cor_p" "bodysize_ED_cor_p" "bodysize_ES_cor_p" "bodysize_DR_cor_p" "temp_MRDa_cor_p" "temp_MRDn_cor_p" "temp_MRDs_cor_p" "temp_ED_cor_p" "temp_ES_cor_p" "temp_DR_cor_p" "rangesize_MRDa_cor_p" "rangesize_MRDn_cor_p" "rangesize_MRDs_cor_p" "rangesize_ED_cor_p" "rangesize_ES_cor_p" "rangesize_DR_cor_p" "collessI" "sackinI" "gamma" "lat_pd_cor" "lat_mpd_cor" "lat_mntd_cor" "temp_pd_cor" "temp_mpd_cor" "temp_mntd_cor" "richness_pd_cor" "richness_mpd_cor" "richness_mntd_cor" "lat_pd_cor_p" "lat_mpd_cor_p" "lat_mntd_cor_p" "temp_pd_cor_p" "temp_mpd_cor_p" "temp_mntd_cor_p" "richness_pd_cor_p" "richness_mpd_cor_p" "richness_mntd_cor_p" "lat_bsm_cor" "lat_bssd_cor" "temp_bsm_cor" "temp_bssd_cor" "richness_bsm_cor" "richness_bssd_cor" "pd_bsm_cor" "mpd_bsm_cor" "mntd_bsm_cor" "pd_bssd_cor" "mpd_bssd_cor" "mntd_bssd_cor" "lat_bsm_cor_p" "lat_bssd_cor_p" "temp_bsm_cor_p" "temp_bssd_cor_p" "richness_bsm_cor_p" "richness_bssd_cor_p" "pd_bsm_cor_p" "mpd_bsm_cor_p" "mntd_bsm_cor_p" "pd_bssd_cor_p" "mpd_bssd_cor_p" "mntd_bssd_cor_p" "occupancy" "bodysize_temp_cor_p" "bodysize_rangesize_cor_p" "rangesize_temp_cor_p"
8 4.747 0.017 0.003 0.004 2.61 666 390 "m0_Scotese_Behr220_125" 10000 220 7500 1 1000 0.02 2 30000 0 0 5588 2279 3307 1.45107503290917 8.02646657571623 51 4 10.4697582890199 1.50596235542561 4.59147449944476 -0.634112660057681 0.580894147469694 0.612444374690724 0.568691563785694 0.565786306111983 0.585191876855531 0.572058336336578 0.582572317602666 15.1155953457281 5.25723396016324 -0.26355027995596 2.04049787803401 0.799138914038681 0.0794313496802269 -0.308010897145835 1.99990909975153 0.219377720322962 0.0502405602090527 0.16164199877076 3.00344928765115 5.26431639226915 14.9113639476308 7.34662968584259 78.5523810357659 -0.0770027231510902 -0.0502950762616765 0.204845373608652 0.162960739771023 0.162960739771023 0.162960739771023 -0.0562318339718465 -0.0456387762149719 0.0562314350593247 -0.542276551816569 -0.542276551816569 -0.542276551816569 0.558578077327399 0.480621976933548 -0.558577784990204 -0.173327022260197 -0.173327022260197 -0.173327022260197 0.111949674159057 0.106281323522363 -0.111950310324602 4.96984138456013e-15 4.96984138456013e-15 4.96984138456013e-15 0.00725089215974439 0.0293551766786247 0.00725130608203887 2.0321732904811e-174 2.0321732904811e-174 2.0321732904811e-174 3.65881100263468e-187 4.67229501719263e-132 3.66079081919893e-187 7.8790719612553e-17 7.8790719612553e-17 7.8790719612553e-17 8.40225751408002e-08 3.66898670524553e-07 8.40083292080995e-08 3.82240491116464 3.72278554043191 -0.680902493110453 0.100322561457279 -0.229577766120157 0.17154070353363 -0.0371478707601695 0.28204687171906 -0.108360078079917 -0.517084058583618 -0.124772448010535 -0.588379033667601 1.15232194028167e-09 4.88523917343639e-45 1.33230673666958e-25 0.0245180294186049 5.42377834834831e-68 4.79475105011756e-11 8.6297946996307e-250 3.4371384748978e-14 0 0.332262774439443 -0.340323244633102 -0.303071188916004 0.34519193209446 -0.111379850947682 0.206819338315602 0.127944153601704 -0.0187053424944478 0.172027121352991 0.126779220663367 0.254979656808156 0.0896751008713933 1.78129467190196e-56 2.48037527205035e-59 7.88111477288562e-47 4.24311256563627e-61 2.30660807369757e-07 3.66169856928075e-22 2.71418919025629e-09 0.38643819948604 1.02029170227811e-15 3.78301774176563e-09 3.38588879639275e-33 3.18029102674709e-05 0.646384720327422 0.000233718803145282 0.0163399415221916 5.15198384841368e-23
6 2.483 0.011 0.018 0.008 3.239 666 390 "m0_Scotese_Behr220_126" 10000 220 7500 1 1000 0.02 2 30000 0 0 1716 1083 633 0.584487534626039 5.05566166439291 40 2 7.3508578098423 2.10438868856521 7.65294060931489 -0.695222867462444 0.626008571794941 0.66567074728576 0.640445603583718 0.625117088060444 0.666338623506627 0.648189537903214 0.653821156101332 16.629488926444 3.76356407974728 -0.50804926348996 2.80812585710028 0.825213645242057 0.056596304124412 -0.551444044791476 2.87451507149179 0.196431505978607 0.165554992321518 1.3310259613097 5.41878888984078 10.7977855477855 17.2281692102012 3.17693606518733 18.2119116123736 0.0331475199271048 0.051231223816938 0.0504829341346194 -0.028190680063374 -0.028190680063374 -0.028190680063374 0.124784805860778 0.0825706898736365 -0.124784805860778 -0.164930150552001 -0.164930150552001 -0.164930150552001 0.167927007389852 0.160708173253166 -0.167927007389852 -0.136321457966181 -0.136321457966181 -0.136321457966181 0.179025210190031 0.157339076543877 -0.179025210190031 0.35401015258552 0.35401015258552 0.35401015258552 3.82338148023052e-05 0.00655149014093807 3.82338148023052e-05 4.79262990499643e-08 4.79262990499643e-08 4.79262990499643e-08 2.70632395395731e-08 1.05359266202573e-07 2.70632395395731e-08 6.73012871657103e-06 6.73012871657103e-06 6.73012871657103e-06 2.97951950970763e-09 1.94693545370133e-07 2.97951950970763e-09 0.449770913448151 0.568649260122464 0.164867386584846 0.0814527398608475 -0.0655585461257769 0.151473749634134 0.00998647941308196 0.122741356670004 -0.0514227209553595 -0.390685006956511 -0.160295560781268 -0.46893267740018 7.9085408337286e-07 7.13363886187683e-05 2.96475838743995e-20 0.545589203456152 8.8957345382172e-14 0.00184512588422185 6.1500957417156e-134 1.60592960027495e-22 8.39232350233392e-200 -0.169888350577036 -0.0610075602358032 0.173701853228249 0.00971915494858902 -0.127872776284062 0.119022139190326 0.368236035613859 0.474885750981881 0.23025930405962 0.296136617586418 0.422951581801411 0.124225947657315 4.21584227935838e-14 0.0070284018671078 1.10700445934156e-14 0.667900448184898 1.44627044993118e-08 1.34500548290253e-07 1.04487501866984e-63 2.64241140311858e-110 6.84353528711049e-25 8.68569668908461e-41 1.63979281225933e-85 3.69389552858561e-08 0.598908594815825 0.275761445829773 0.0919642190172967 0.0968176460337219
2 3.992 0.023 0.008 0.015 1.981 666 390 "m0_Scotese_Behr220_127" 10000 220 7500 1 1000 0.02 2 30000 0 150 NA 7445 NA NA 23.1679917927674 56 25 17.1193181289603 0.00518243241480726 1.37003600013305 0.313935280243409 -0.318348800253893 -0.290134287549189 -0.30237303712165 -0.24295575082513 -0.271747563561293 -0.244195109256386 -0.256915018268993 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.708594815825375 0.993796120492394 0.179464157631995 1.99353295847873e-88
2 2.99 0.03 0.019 0.008 2.541 666 390 "m0_Scotese_Behr220_128" 10000 220 7500 1 1000 0.02 2 30000 0 48 NA 7470 NA NA 16.5955388336469 60 10 17.150255381846 0.628716836485461 1.96364626650416 -0.100876837207895 0.076616606551793 0.105312620725611 0.0757436002523862 0.0644603444081813 0.0654627681346425 0.0802557628240904 0.0708255435209262 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.708594815825375 0.993796120492394 0.179464157631995 1.99353295847873e-88
6 4.499 0.017 0.009 0.015 3.799 666 390 "m0_Scotese_Behr220_129" 10000 220 7500 1 1000 0.02 2 30000 0 0 293 142 151 1.06338028169014 4.01855388813097 16 4 3.26841183471272 0.475186095952227 2.5005252202065 -0.773529620005801 0.71954944626261 0.734317646725297 0.728548434529314 0.660246106660741 0.687624645095802 0.672910524923145 0.69088465550029 13.6106839519019 7.40325493884229 -0.808149854530206 2.8852100462726 0.77718494863311 0.114615798044538 -0.798178713967437 2.79339747726043 0.203770173209743 0.116159228466168 0.0259615389252434 2.18573699445158 50.2662116040956 87.4756176497294 2.32837029079628 8.73805261924319 0.0852941176470588 0.0289265985024605 0.468352070533191 0.0479914642361476 0.0479914642361476 0.0479914642361476 0.0398196010540009 0.0654791033227011 -0.0398196010540009 0.0800907525314003 0.0800907525314003 0.0800907525314003 -0.130188855392022 -0.0718688930786874 0.130188855392022 0.00182339056316946 0.00182339056316946 0.00182339056316946 -0.00878271248780987 0.0665107354843405 0.00878271248780987 0.570607823800347 0.570607823800347 0.570607823800347 0.637999268468094 0.438807597164244 0.637999268468094 0.343394736123207 0.343394736123207 0.343394736123207 0.122528499278739 0.395354604004959 0.122528499278739 0.982817947027223 0.982817947027223 0.982817947027223 0.917379606262198 0.431613867404866 0.917379606262198 1.24461150521221 0.912796059945818 1.19042867738108 0.2884202042644 0.273017995483605 0.290402015134187 -0.270838591103246 -0.277827046135096 -0.258592569152235 -0.240594693160653 -0.183302120346034 -0.290804616269167 3.77197402580756e-71 1.16786176043172e-63 3.78246023488426e-72 1.22720202212912e-62 6.02300356075618e-66 4.51533422868738e-57 2.02975783488823e-49 4.66289594820931e-29 2.36530452864008e-72 -0.0752500928038831 -0.0513999449488693 0.113656992880608 0.0958862564791984 0.0521760055517023 0.0805308783905433 0.170473049265928 0.161193819387154 0.180891421816918 0.294405706058133 0.233494717755087 0.354330471443609 0.000119803591868378 0.00865473998235675 5.87113378113915e-09 9.30784237479231e-07 0.00769671455273787 3.83312927418789e-05 1.85323185377919e-18 1.20911555941704e-16 1.27418265550161e-20 2.61954873295449e-53 1.25293924843734e-33 5.2963716174266e-78 0.775989085948158 0.312852989802476 0.732557827322969 4.15956699982662e-09
8 2.236 0.011 0.014 0.011 1.913 666 390 "m0_Scotese_Behr220_130" 10000 220 7500 1 1000 0.02 2 30000 0 0 15333 2078 13252 6.37728585178056 4.34761255115962 38 2 6.14572715223798 1.97910703189915 7.38221564077416 -0.711232897955961 0.606189521053059 0.659759473404379 0.625490598901733 0.61193819131598 0.71352665040833 0.704120344087388 0.70287780864582 13.7648444079544 5.98685981103721 -0.604930517604936 3.03419965203967 0.780373465046514 0.0911736038876147 -0.630893547021594 3.05760984471238 0.260401880028202 0.192219744608763 0.844184867732467 3.3080983982325 1.03919650427183 5.25456482810925 13.5858921220039 280.826387742403 -0.028192494334134 -0.01055794409076 0.453464540870011 -0.0487266893249294 -0.0487266893249294 -0.0487266893249294 0.0322180344811959 0.0283621115424405 -0.0322180344811959 -0.0621740296546792 -0.0621740296546792 -0.0621740296546792 -0.149819245905458 -0.121846470557636 0.149819245905458 -0.0338967823363696 -0.0338967823363696 -0.0338967823363696 -0.0820849633841289 -0.0639409085608722 0.0820849633841289 0.0263378800558894 0.0263378800558894 0.0263378800558894 0.142060966409229 0.196228589495323 0.142060966409229 0.00457903712932333 0.00457903712932333 0.00457903712932333 6.68702402056568e-12 2.52104386837454e-08 6.68702402056568e-12 0.122418398859367 0.122418398859367 0.122418398859367 0.000179733000388275 0.00354570864711951 0.000179733000388275 0.124054267928925 0.136682055415287 -14.424153959007 0.15682381474475 0.0876856113842662 0.164003200564967 -0.117838180418363 -0.067287907290759 -0.125194569837375 -0.222886433432952 -0.112052942396644 -0.224144606220913 1.29819560164491e-21 1.05577271854393e-07 1.63597222620501e-23 8.28560327612855e-13 4.56616505208668e-05 2.81524865517022e-14 1.73662814313556e-42 1.02662726114622e-11 5.83969146385132e-43 0.0921048652868288 0.129412937108187 -0.141536357635875 -0.225597934844519 -0.0504367915650638 0.19232079449006 0.015982231301497 0.0335305553255688 0.0132491866679646 -0.0365381376721237 -0.0185630274887734 -0.0327283086686618 7.26799426134849e-05 2.32354866227735e-08 9.69219462337153e-10 8.90310896005147e-23 0.0300612151106426 7.15450546134433e-17 0.49208208701567 0.149405564229832 0.569010835834906 0.116176354492437 0.424896541697326 0.159390835413284 0.57162346521146 0.198918357424308 0.630510390000074 6.450273834732e-106
4 3.745 0.023 0.005 0.004 3.17 666 390 "m0_Scotese_Behr220_131" 10000 220 7500 1 1000 0.02 2 30000 0 0 20908 3831 17070 4.45575567736883 11.1271487039563 53 5 13.2496472382797 1.04819666712809 2.80116111263853 -0.429305060695943 0.430844199481695 0.414475562631505 0.378580352702539 0.357644963885423 0.315178797292849 0.33482030238388 0.321952426973499 14.0337644462613 5.85548743311166 -0.0849584242194125 1.88455824459786 0.780326429793083 0.0900699758657663 -0.090984945008801 1.76003241988649 0.187366855949468 0.0854976392583539 0.0917161729726671 2.82473372067739 1.95049741725655 7.12586205464658 7.92129011020351 94.8418587916053 -0.0775950031894561 -0.00835862230925206 0.186103425399817 0.0230824682117425 0.0230824682117425 0.0230824682117425 -0.0185254203837815 -0.0158179864555314 0.0185254203837815 -0.569339316226519 -0.569339316226519 -0.569339316226519 0.435302307935745 0.369791155952777 -0.435302307935745 -0.0547719302521413 -0.0547719302521413 -0.0547719302521413 0.0512340316893926 0.0508658418993145 -0.0512340316893926 0.153172412314347 0.153172412314347 0.153172412314347 0.251647707364417 0.327680217909436 0.251647707364417 0 0 0 6.17956718080077e-177 1.90340335503158e-124 6.17956718080077e-177 0.000694979227668548 0.000694979227668548 0.000694979227668548 0.00151297852577293 0.00163630587599072 0.00151297852577293 2.72930092528464 2.44724235286816 5.38860793545022 0.146029378913106 0.094006816155258 0.165332143507596 -0.133353618651031 -0.0779518965942749 -0.14903932001119 -0.779168948745547 -0.700709365925775 -0.789049806462038 6.38290395509699e-19 1.18555697492817e-08 7.12048986551975e-24 5.20545200040401e-16 2.30421928656848e-06 1.18634687124804e-19 0 0 0 0.224383351676703 -0.371816305652092 -0.308883006376907 0.362744748975023 0.0131704602598668 0.270072303401564 -0.148831445211655 -0.176218244728079 -0.143002244576815 0.15428805231742 0.246981406316915 0.100215948549373 1.43302966938667e-27 3.96978726770363e-76 6.67830247135623e-52 2.77436068355776e-72 0.52837259935445 1.24173810838966e-39 7.81055205570425e-13 1.86169351267925e-17 5.94949730393308e-12 1.08399867482827e-13 3.17045009680503e-33 1.51376126377329e-06 0.669031377899045 1.52118886019839e-06 0.605018132098113 3.38785448265805e-31
5 2.613 0.02 0.017 0.009 2.856 666 390 "m0_Scotese_Behr220_132" 10000 220 7500 1 1000 0.02 2 30000 0 0 25017 4097 20920 5.10617525018306 11.0616643929059 49 6 12.6598735119357 1.06147579356583 2.89604547020958 -0.494082652311315 0.44954576709303 0.466714171353447 0.431910727351757 0.431845933701471 0.444707401110961 0.448377613905845 0.436823285437341 11.6616299413583 7.20991159016204 -0.424681831697883 2.65735986388296 0.746538895114433 0.109591043874182 -0.392380428150655 2.56970080049179 0.295235133136558 0.227255593160215 0.866373374874541 3.16239169901541 1.62053803413679 7.44525582692444 10.9258752841598 164.442550531635 0.0164112748257258 0.0267397421351432 0.352345794597218 -0.0387581509480531 -0.0387581509480531 -0.0387581509480531 -0.0180879556047573 -0.0109497504394316 0.0180879556047573 -0.140827636357939 -0.140827636357939 -0.140827636357939 0.0168399684771878 0.0280668641546902 -0.0168399684771878 -0.0528979134588356 -0.0528979134588356 -0.0528979134588356 0.0237619657803708 0.0322148281552189 -0.0237619657803708 0.0131014522078954 0.0131014522078954 0.0131014522078954 0.247063295253787 0.483504796944561 0.247063295253787 1.34722271725174e-19 1.34722271725174e-19 1.34722271725174e-19 0.281195768621562 0.0724461468374644 0.281195768621562 0.000706052544231912 0.000706052544231912 0.000706052544231912 0.128334629521607 0.0392166300516769 0.128334629521607 0.19015946610314 0.265930844095178 0.662515627207928 0.309712030396291 0.13903666796535 0.320847638460837 -0.251489094763906 -0.074492034035327 -0.262441365482964 -0.630196513318157 -0.512658337791995 -0.612625266450769 2.62684986698278e-82 2.7813117754718e-17 1.59362170976801e-88 5.61425268024598e-54 6.34884650088669e-06 8.65165412005559e-59 0 7.45280552420434e-245 0 -0.0666127116574205 -0.0806309856835727 0.0630513623940588 0.0514639734589999 -0.0820979550881316 0.0876459063414872 0.00143197049283881 0.0663287283851539 -0.0130306842880683 -0.0249875427951865 0.0731833891846198 -0.045758632355704 0.000883156924528288 5.64431794333507e-05 0.00164855520669538 0.0102303871730674 4.11860919074002e-05 1.19293108704003e-05 0.943075442864311 0.000929244887485229 0.515821235852429 0.21269324240058 0.000258008278159214 0.0224338045054623 0.730695770804911 0.293626180999363 0.087019086727711 4.73622281488418e-120
9 4.122 0.033 0.007 0.002 1.598 666 390 "m0_Scotese_Behr220_133" 10000 220 7500 1 1000 0.02 2 30000 0 0 4152 1784 2368 1.32735426008969 9.29904502046385 57 2 13.2373389151677 1.43393741209962 3.93655670737817 -0.746389074581725 0.741143838452637 0.769602825811119 0.69882695026319 0.687908864386145 0.72046307413537 0.693677946820735 0.713263628793506 16.9876129139818 3.93208850823263 -0.313954177736471 2.21471907478601 0.82433086362556 0.0576493049837158 -0.212994722166256 1.89378270920952 0.257030369688491 0.131537603038857 0.0371331011266631 2.27840035051978 8.20833333333333 23.2691705516352 6.84119662775917 63.8922967006764 -0.21355155344378 -0.0267394364781161 0.241299809899111 0.224923037592272 0.224923037592272 0.224923037592272 -0.0857806412321969 -0.0658943379346133 0.0857806412321969 -0.369405004758501 -0.369405004758501 -0.369405004758501 0.361538961212707 0.294472039965587 -0.361538961212707 -0.0919066181285015 -0.0919066181285015 -0.0919066181285015 -0.00957286311532449 -0.0151521667845101 0.00957286311532449 6.77832580822482e-22 6.77832580822482e-22 6.77832580822482e-22 0.000286399058971557 0.00536462512708884 0.000286399058971557 8.6107476133766e-59 8.6107476133766e-59 8.6107476133766e-59 3.25246013477052e-56 5.07697818384819e-37 3.25246013477052e-56 0.000101320469698771 0.000101320469698771 0.000101320469698771 0.686169377013574 0.522447871818988 0.686169377013574 5.54467695181461 5.18736451780885 -2.0425366467593 0.468083167590559 0.037601052940545 0.50782635136467 -0.442964110298808 -0.0263456291708311 -0.478231534393578 -0.787289751577851 -0.30520726253572 -0.809979929549663 5.44350141829745e-199 0.0228240079840556 1.51066148744817e-239 5.42851592535076e-176 0.110784445709282 7.65450491876761e-209 0 7.23017959427908e-80 0 0.430211899253561 -0.0137467992560996 -0.402180838032886 0.101597727862079 -0.32988726636464 0.190865719174704 -0.0786519743163927 -0.416726018068135 -0.0057163177214556 -0.0387300321877588 -0.0267685329476581 0.0161284160904305 1.72019499040671e-84 0.553944866609397 4.26352151945936e-73 1.15790589698974e-05 2.30667731883789e-48 1.09906382430285e-16 0.000695358700934274 7.12483965732862e-79 0.805602806650011 0.0953072746748147 0.249052715599829 0.487424820553957 0.60818553888131 7.58670620184564e-20 0.258975820873495 4.74993673938659e-25
7 3.367 0.027 0.012 0.006 3.484 666 390 "m0_Scotese_Behr220_134" 10000 220 7500 1 1000 0.02 2 30000 0 0 1930 1182 747 0.631979695431472 9.89004092769441 52 4 12.9836844048331 1.44097430983293 3.78241688064396 -0.589648576427961 0.579007153128356 0.572240580174874 0.540396772046497 0.510094842522932 0.496460225037763 0.47257212110784 0.492094002140289 17.8630203358722 4.24275610338032 -0.965233282644583 3.73215259695957 0.841965946685599 0.0634355962488886 -1.10279709774402 4.16359862011955 0.275554712685778 0.174181331859096 0.277327980068507 2.24612570606069 18.780829015544 37.0216355464581 4.7672874659387 39.0335756434511 0.0114769384331362 0.0196980323036087 0.198817275347591 0.204718474756443 0.204718474756443 0.204718474756443 -0.163790545215034 -0.149193668147381 0.163790545215034 -0.000508189829234857 -0.000508189829234857 -0.000508189829234857 -0.101307996037436 -0.0458180743878095 0.101307996037436 -0.0239952083055481 -0.0239952083055481 -0.0239952083055481 -0.0323213470551325 0.0268327647670297 0.0323213470551325 1.19271191393615e-12 1.19271191393615e-12 1.19271191393615e-12 1.48327909910753e-08 2.566954412356e-07 1.48327909910753e-08 0.986075070587485 0.986075070587485 0.986075070587485 0.000486130264089052 0.115395935274644 0.000486130264089052 0.409822219025262 0.409822219025262 0.409822219025262 0.266857013724479 0.356681725740393 0.266857013724479 -0.223613607154706 -0.250258575186088 5.4513823008319 0.282600839164377 0.23335697992364 0.272138792015242 -0.240028807306054 -0.185493271313015 -0.22767808114899 -0.693179182904205 -0.634370312656371 -0.680245836431762 2.90472629601166e-68 1.62737387609297e-46 3.02430004639893e-63 3.45183919368979e-49 9.95838591394035e-30 2.63932226877699e-44 0 0 0 0.420733348499144 -0.485371022471749 -0.358814026888767 0.524173109786312 -0.292501722042458 0.508588931486701 -0.0982792785197595 -0.16002696646084 -0.0924001993201107 0.0350862247875908 0.0689526258895014 0.031402105793254 3.44861519797904e-107 4.68760075276529e-147 2.17361426994982e-76 1.88131415891824e-175 3.25272828512329e-50 1.32501546208096e-163 9.17186911757727e-07 1.01473802361981e-15 3.9559330799903e-06 0.0803431015329447 0.000582493468427546 0.117586141477734 0.724965893587995 0.693451660251421 0.498677594253458 5.30686695388513e-12
3 4.876 0.014 0.002 0.013 2.227 666 390 "m0_Scotese_Behr220_135" 10000 220 7500 1 1000 0.02 2 30000 0 112 NA 7491 NA NA 19.8616662341033 50 18 16.109948585663 0.0998554307001783 1.39685674130864 -0.0704217531510395 0.0410748327883453 0.099110134108753 0.121351784337358 0.126873679332094 0.103746718211745 0.146001262225197 0.122180295552127 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.708594815825375 0.993796120492394 0.179464157631995 1.99353295847873e-88
4 2.047 0.025 0.006 0.014 2.384 666 390 "m0_Scotese_Behr220_136" 10000 220 7500 1 1000 0.02 2 30000 0 0 33990 4084 29906 7.32272282076396 12.3096862210095 48 7 12.6532689277368 0.910368600770514 2.59757157429787 -0.468941062727314 0.394871479888289 0.426934263861542 0.421070170176275 0.425594716939506 0.471812513287372 0.471906849285808 0.452295141148962 9.42979651673125 9.29482136604151 -0.875171540686889 3.65000073027252 0.710695196730333 0.142128462663328 -0.859392477588013 3.67997931498284 0.174735164197047 0.0994212975532326 0.277388693380745 2.57070988990667 1.3273021476905 7.25385610700709 11.3681071238858 171.949853155588 -0.0709175878506396 0.0119449553919547 0.376095877929584 0.0291575418957072 0.0291575418957072 0.0291575418957072 0.0952335864389785 0.0812310175536322 -0.0952332942117647 -0.0902364974784622 -0.0902364974784622 -0.0902364974784622 -0.0557323240460505 -0.0390866447752681 0.0557322091168306 -0.0287167019249258 -0.0287167019249258 -0.0287167019249258 -0.00852974586464915 0.00100740030179904 0.00853016111716519 0.0624379495110154 0.0624379495110154 0.0624379495110154 1.07393512643469e-09 2.01263528247509e-07 1.07406138830963e-09 7.61834015521766e-09 7.61834015521766e-09 7.61834015521766e-09 0.000366194810843911 0.0124872193477551 0.00036620508220338 0.0665069656758881 0.0665069656758881 0.0665069656758881 0.585790291058664 0.948684045020121 0.585772043814104 0.332441163018778 0.520262793706585 9.88952503901609 0.341035812310789 0.2412421417749 0.340790473737066 -0.26266107150255 -0.157845418544146 -0.266279684960434 -0.639587568232274 -0.539680492413909 -0.6335973267617 1.73282577920506e-100 1.10371776066738e-49 2.45255260885301e-100 6.8893703937197e-59 7.05326974761602e-22 1.56798055150025e-60 0 3.63060610431684e-276 0 0.299377769342 -0.0223346978995362 -0.233112131131694 0.0397002779778328 -0.0557240983865041 0.121590366000397 0.16978657831551 0.127638848075577 0.160462812276611 0.0130822687181137 0.0243100682085485 0.00419755393284106 2.79775233483787e-58 0.240717020464116 2.17231064936706e-35 0.0369842868160257 0.00340070922904958 1.45620603727505e-10 2.64141717294882e-19 1.68127818970631e-11 2.19919338288451e-17 0.492001571587822 0.201606440829149 0.825510987286979 0.787994542974079 5.72233839245448e-06 0.445373924518819 2.17801887333612e-137
